Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Lead Time,Lead Time Binned,Cluster
8672,US-2015-159611,2015-12-27,2016-01-01,2,KB-16315,Karl Braun,0,United States,Cleveland,Ohio,44105.0,1,OFF-ST-10002790,1,14,Safco Industrial Shelving,0.23564596653761619,0.7142857142857142,1,2
8673,CA-2018-163265,2018-02-16,2018-02-21,3,JS-16030,Joy Smith,0,United States,Decatur,Illinois,62521.0,0,OFF-FA-10004854,1,8,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",0.03588057956624615,0.7142857142857142,1,2
8675,CA-2018-163265,2018-02-16,2018-02-21,3,JS-16030,Joy Smith,0,United States,Decatur,Illinois,62521.0,0,OFF-ST-10000642,1,14,"Tennsco Lockers, Gray",0.09990671529749012,0.7142857142857142,1,2
8676,CA-2018-163265,2018-02-16,2018-02-21,3,JS-16030,Joy Smith,0,United States,Decatur,Illinois,62521.0,0,OFF-AR-10004078,1,2,Newell 312,0.055226145339968696,0.7142857142857142,1,2
8677,CA-2018-163265,2018-02-16,2018-02-21,3,JS-16030,Joy Smith,0,United States,Decatur,Illinois,62521.0,0,FUR-FU-10004270,0,9,"Executive Impressions 13"" Clairmont Wall Clock",0.014509174330291906,0.7142857142857142,1,2
8679,CA-2017-112739,2017-09-02,2017-09-07,2,RD-19810,Ross DeVincentis,2,United States,Houston,Texas,77070.0,0,OFF-BI-10001132,1,3,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",0.016342839298082664,0.7142857142857142,1,2
8680,CA-2017-112739,2017-09-02,2017-09-07,2,RD-19810,Ross DeVincentis,2,United States,Houston,Texas,77070.0,0,TEC-AC-10001714,2,0,Logitech MX Performance Wireless Mouse,0.31852121726527693,0.7142857142857142,1,2
8682,CA-2017-143805,2017-12-01,2017-12-03,2,JD-15895,Jonathan Doherty,1,United States,Richmond,Virginia,23223.0,2,OFF-SU-10004664,1,15,Acme Softgrip Scissors,0.0805851713355727,0.2857142857142857,0,1
8683,CA-2015-133634,2015-11-05,2015-11-10,3,SR-20740,Steven Roelle,2,United States,Arlington,Virginia,22204.0,2,TEC-AC-10002550,2,0,Maxell 4.7GB DVD-RW 3/Pack,0.09477805847709721,0.7142857142857142,1,0
8684,CA-2018-101665,2018-11-25,2018-12-01,3,TZ-21580,Tracy Zic,0,United States,San Francisco,California,94122.0,3,OFF-AR-10002335,1,2,DIXON Oriole Pencils,0.009440572039411788,0.8571428571428571,1,0
8685,CA-2017-155446,2017-12-16,2017-12-23,3,TN-21040,Tanja Norvell,2,United States,San Diego,California,92024.0,3,TEC-AC-10001445,2,0,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,0.04156974532875852,1.0,1,0
8686,CA-2018-137323,2018-11-14,2018-11-18,2,PW-19030,Pauline Webber,1,United States,Watertown,New York,13601.0,1,OFF-ST-10003996,1,14,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",0.19200634175831657,0.5714285714285714,0,2
8687,CA-2017-144015,2017-06-26,2017-06-26,1,AH-10075,Adam Hart,1,United States,Los Angeles,California,90036.0,3,OFF-SU-10003505,1,15,Premier Electric Letter Opener,0.46297237892005944,0.0,0,1
8688,CA-2017-144015,2017-06-26,2017-06-26,1,AH-10075,Adam Hart,1,United States,Los Angeles,California,90036.0,3,OFF-FA-10000624,1,8,OIC Binder Clips,0.03494372890584651,0.0,0,1
8689,CA-2017-144015,2017-06-26,2017-06-26,1,AH-10075,Adam Hart,1,United States,Los Angeles,California,90036.0,3,OFF-PA-10002870,1,12,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",0.024093877240534408,0.0,0,1
8690,CA-2015-101427,2015-12-26,2015-12-30,3,AY-10555,Andy Yotov,1,United States,Philadelphia,Pennsylvania,19140.0,1,OFF-AR-10002257,1,2,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",0.015157763249030119,0.5714285714285714,0,2
8691,CA-2017-136770,2017-08-14,2017-08-18,3,SP-20650,Stephanie Phelps,1,United States,Akron,Ohio,44312.0,1,TEC-PH-10003580,2,13,Cisco IP Phone 7961G-GE VoIP phone,0.519375593038479,0.5714285714285714,0,2
8692,CA-2017-136770,2017-08-14,2017-08-18,3,SP-20650,Stephanie Phelps,1,United States,Akron,Ohio,44312.0,1,TEC-PH-10001530,2,13,Plantronics Voyager Pro Legend,0.4939364943368579,0.5714285714285714,0,2
8693,CA-2017-136770,2017-08-14,2017-08-18,3,SP-20650,Stephanie Phelps,1,United States,Akron,Ohio,44312.0,1,TEC-AC-10000420,2,0,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,0.559540062376638,0.5714285714285714,0,2
8694,CA-2017-118311,2017-10-24,2017-10-28,3,ED-13885,Emily Ducich,2,United States,San Francisco,California,94110.0,3,TEC-AC-10000892,2,0,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,0.899929135655175,0.5714285714285714,0,0
8695,US-2015-112795,2015-08-23,2015-08-28,2,CR-12625,Corey Roper,2,United States,Grand Rapids,Michigan,49505.0,0,OFF-PA-10001934,1,12,Xerox 1993,0.03802652808750346,0.7142857142857142,1,2
8696,CA-2018-127096,2018-09-15,2018-09-17,2,CS-12400,Christopher Schild,2,United States,San Francisco,California,94109.0,3,FUR-TA-10003473,0,16,Bretford Rectangular Conference Table Tops,0.6014661312471725,0.2857142857142857,0,1
8697,CA-2018-119284,2018-06-15,2018-06-20,3,TS-21205,Thomas Seio,1,United States,Nashville,Tennessee,37211.0,2,TEC-PH-10001051,2,13,HTC One,0.47949938544198134,0.7142857142857142,1,0
8698,CA-2018-119284,2018-06-15,2018-06-20,3,TS-21205,Thomas Seio,1,United States,Nashville,Tennessee,37211.0,2,FUR-FU-10004351,0,9,Staple-based wall hangings,0.061503845491706476,0.7142857142857142,1,0
8699,CA-2018-119284,2018-06-15,2018-06-20,3,TS-21205,Thomas Seio,1,United States,Nashville,Tennessee,37211.0,2,FUR-TA-10004152,0,16,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",0.2412510559588106,0.7142857142857142,1,0
8701,CA-2018-119284,2018-06-15,2018-06-20,3,TS-21205,Thomas Seio,1,United States,Nashville,Tennessee,37211.0,2,OFF-AP-10004249,1,1,Staple holder,0.15246643952709063,0.7142857142857142,1,0
8702,CA-2018-119284,2018-06-15,2018-06-20,3,TS-21205,Thomas Seio,1,United States,Nashville,Tennessee,37211.0,2,OFF-ST-10001490,1,14,"Hot File 7-Pocket, Floor Stand",0.2849227098205171,0.7142857142857142,1,0
8703,CA-2018-119284,2018-06-15,2018-06-20,3,TS-21205,Thomas Seio,1,United States,Nashville,Tennessee,37211.0,2,OFF-PA-10000312,1,12,Xerox 1955,0.18199725350618365,0.7142857142857142,1,0
8704,CA-2016-133494,2016-03-01,2016-03-05,3,RP-19390,Resi Pölking,0,United States,Philadelphia,Pennsylvania,19120.0,1,OFF-AP-10002906,1,1,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.006221649257525834,0.5714285714285714,0,2
8705,CA-2017-111318,2017-07-23,2017-07-26,0,IL-15100,Ivan Liston,0,United States,Houston,Texas,77041.0,0,TEC-PH-10004100,2,13,Griffin GC17055 Auxiliary Audio Cable,0.22959246996272617,0.42857142857142855,0,1
8706,US-2015-132745,2015-10-01,2015-10-05,3,NF-18475,Neil Französisch,2,United States,Reno,Nevada,89502.0,3,OFF-FA-10000254,1,8,Sterling Rubber Bands by Alliance,0.008539754096719821,0.5714285714285714,0,0
8707,CA-2015-146815,2015-09-08,2015-09-13,3,PP-18955,Paul Prost,2,United States,New York City,New York,10009.0,1,FUR-CH-10004289,0,5,Global Super Steno Chair,0.3449532175215096,0.7142857142857142,1,2
8708,CA-2015-146815,2015-09-08,2015-09-13,3,PP-18955,Paul Prost,2,United States,New York City,New York,10009.0,1,OFF-AR-10003469,1,2,Nontoxic Chalk,0.006157591092712183,0.7142857142857142,1,2
8709,CA-2015-119144,2015-11-16,2015-11-18,0,JD-16150,Justin Deggeller,1,United States,Los Angeles,California,90008.0,3,TEC-PH-10004188,2,13,OtterBox Commuter Series Case - Samsung Galaxy S4,0.15919254683252396,0.2857142857142857,0,1
8710,CA-2015-119144,2015-11-16,2015-11-18,0,JD-16150,Justin Deggeller,1,United States,Los Angeles,California,90008.0,3,FUR-BO-10004015,0,4,"Bush Andora Bookcase, Maple/Graphite Gray Finish",0.6116163476436605,0.2857142857142857,0,1
8711,CA-2015-119144,2015-11-16,2015-11-18,0,JD-16150,Justin Deggeller,1,United States,Los Angeles,California,90008.0,3,OFF-ST-10000991,1,14,Space Solutions HD Industrial Steel Shelving.,0.6895581187718449,0.2857142857142857,0,1
8713,US-2016-145422,2016-12-03,2016-12-07,3,PW-19240,Pierre Wener,0,United States,San Francisco,California,94110.0,3,FUR-BO-10002213,0,4,"Sauder Forest Hills Library, Woodland Oak Finish",0.7187626364739185,0.5714285714285714,0,0
8714,CA-2018-136623,2018-07-11,2018-07-16,3,TS-21430,Tom Stivers,1,United States,San Diego,California,92105.0,3,TEC-PH-10000004,2,13,Belkin iPhone and iPad Lightning Cable,0.1431459765467044,0.7142857142857142,1,0
8715,CA-2018-136623,2018-07-11,2018-07-16,3,TS-21430,Tom Stivers,1,United States,San Diego,California,92105.0,3,OFF-BI-10003708,1,3,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",0.058765358945922906,0.7142857142857142,1,0
8716,CA-2018-121678,2018-11-16,2018-11-20,2,BM-11650,Brian Moss,1,United States,Elyria,Ohio,44035.0,1,OFF-BI-10002949,1,3,Prestige Round Ring Binders,0.0027625083575886908,0.5714285714285714,0,2
8717,CA-2017-120824,2017-06-12,2017-06-16,2,AW-10930,Arthur Wiediger,2,United States,Houston,Texas,77070.0,0,OFF-AP-10001242,1,1,APC 7 Outlet Network SurgeArrest Surge Protector,0.127996220568276,0.5714285714285714,0,2
8718,CA-2017-120824,2017-06-12,2017-06-16,2,AW-10930,Arthur Wiediger,2,United States,Houston,Texas,77070.0,0,FUR-FU-10001424,0,9,Dax Clear Box Frame,0.013091887433789882,0.5714285714285714,0,2
8719,CA-2017-120824,2017-06-12,2017-06-16,2,AW-10930,Arthur Wiediger,2,United States,Houston,Texas,77070.0,0,OFF-AR-10003469,1,2,Nontoxic Chalk,0.021659666977615677,0.5714285714285714,0,2
8720,CA-2017-120824,2017-06-12,2017-06-16,2,AW-10930,Arthur Wiediger,2,United States,Houston,Texas,77070.0,0,OFF-PA-10000232,1,12,Xerox 1975,0.030243461062644885,0.5714285714285714,0,2
8721,CA-2017-120824,2017-06-12,2017-06-16,2,AW-10930,Arthur Wiediger,2,United States,Houston,Texas,77070.0,0,FUR-CH-10000229,0,5,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,0.758544758640846,0.5714285714285714,0,2
8722,CA-2017-120824,2017-06-12,2017-06-16,2,AW-10930,Arthur Wiediger,2,United States,Houston,Texas,77070.0,0,OFF-ST-10002562,1,14,Staple magnet,0.1343059498024206,0.5714285714285714,0,2
8723,CA-2017-120824,2017-06-12,2017-06-16,2,AW-10930,Arthur Wiediger,2,United States,Houston,Texas,77070.0,0,OFF-BI-10001525,1,3,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",0.0021619630624607144,0.5714285714285714,0,2
8724,US-2017-135209,2017-12-29,2017-12-31,2,MH-17290,Marc Harrigan,2,United States,Miami,Florida,33178.0,2,OFF-PA-10002986,1,12,Xerox 1898,0.07399518763036837,0.2857142857142857,0,1
8725,US-2017-135209,2017-12-29,2017-12-31,2,MH-17290,Marc Harrigan,2,United States,Miami,Florida,33178.0,2,OFF-PA-10000143,1,12,Astroparche Fine Business Paper,0.04984525949562203,0.2857142857142857,0,1
8726,CA-2018-148145,2018-03-18,2018-03-23,3,SW-20275,Scott Williamson,0,United States,Seattle,Washington,98115.0,3,OFF-AR-10003752,1,2,Deluxe Chalkboard Eraser Cleaner,0.09159516841291894,0.7142857142857142,1,0
8727,CA-2016-103870,2016-12-27,2016-12-31,3,SP-20860,Sung Pak,1,United States,Murfreesboro,Tennessee,37130.0,2,TEC-AC-10002370,2,0,Maxell CD-R Discs,0.0085757868144275,0.5714285714285714,0,0
8728,CA-2016-103870,2016-12-27,2016-12-31,3,SP-20860,Sung Pak,1,United States,Murfreesboro,Tennessee,37130.0,2,FUR-FU-10002030,0,9,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",0.10591216824876988,0.5714285714285714,0,0
8729,CA-2016-103870,2016-12-27,2016-12-31,3,SP-20860,Sung Pak,1,United States,Murfreesboro,Tennessee,37130.0,2,FUR-BO-10002853,0,4,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0.26155749420473795,0.5714285714285714,0,0
8730,CA-2016-103870,2016-12-27,2016-12-31,3,SP-20860,Sung Pak,1,United States,Murfreesboro,Tennessee,37130.0,2,OFF-ST-10002562,1,14,Staple magnet,0.04417611190961394,0.5714285714285714,0,0
8731,CA-2016-103870,2016-12-27,2016-12-31,3,SP-20860,Sung Pak,1,United States,Murfreesboro,Tennessee,37130.0,2,TEC-AC-10004227,2,0,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,0.14473141612584228,0.5714285714285714,0,0
8732,CA-2016-111017,2016-07-31,2016-08-06,3,SC-20695,Steve Chapman,1,United States,Saint Louis,Missouri,63116.0,0,OFF-SU-10002573,1,15,"Acme 10"" Easy Grip Assistive Scissors",0.10438678319914484,0.8571428571428571,1,2
8733,CA-2018-116988,2018-06-27,2018-06-29,2,PW-19030,Pauline Webber,1,United States,Seattle,Washington,98105.0,3,OFF-PA-10003848,1,12,Xerox 1997,0.03802652808750346,0.2857142857142857,0,1
8734,CA-2018-116988,2018-06-27,2018-06-29,2,PW-19030,Pauline Webber,1,United States,Seattle,Washington,98105.0,3,FUR-FU-10001290,0,9,Executive Impressions Supervisor Wall Clock,0.2519407622120886,0.2857142857142857,0,1
8736,US-2015-169390,2015-02-07,2015-02-10,2,CS-12250,Chris Selesnick,1,United States,New York City,New York,10024.0,1,OFF-ST-10001558,1,14,Acco Perma 4000 Stacking Storage Drawers,0.1291492675349217,0.42857142857142855,0,2
8738,CA-2018-161592,2018-04-06,2018-04-10,3,CS-12175,Charles Sheldon,1,United States,Chattanooga,Tennessee,37421.0,2,OFF-BI-10003669,1,3,3M Organizer Strips,0.015325915931665953,0.5714285714285714,0,0
8739,US-2018-131961,2018-12-08,2018-12-11,0,MJ-17740,Max Jones,0,United States,Philadelphia,Pennsylvania,19140.0,1,OFF-AR-10004441,1,2,BIC Brite Liner Highlighters,0.025631273196062027,0.42857142857142855,0,1
8740,US-2018-131961,2018-12-08,2018-12-11,0,MJ-17740,Max Jones,0,United States,Philadelphia,Pennsylvania,19140.0,1,TEC-PH-10001924,2,13,iHome FM Clock Radio with Lightning Dock,0.16723985378723882,0.42857142857142855,0,1
8741,CA-2017-102498,2017-07-24,2017-07-25,0,JG-15160,James Galang,0,United States,Lafayette,Louisiana,70506.0,2,OFF-AR-10004456,1,2,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,0.14564424497443682,0.14285714285714285,0,1
8742,CA-2016-113222,2016-11-09,2016-11-09,1,AG-10765,Anthony Garverick,2,United States,Lawrence,Indiana,46226.0,0,OFF-BI-10001890,1,3,Avery Poly Binder Pockets,0.020610714528792148,0.0,0,1
8743,US-2016-144771,2016-10-02,2016-10-04,0,CK-12205,Chloris Kastensmidt,0,United States,Hillsboro,Oregon,97123.0,3,FUR-FU-10000629,0,9,9-3/4 Diameter Round Wall Clock,0.02119524528271671,0.2857142857142857,0,1
8744,US-2016-144771,2016-10-02,2016-10-04,0,CK-12205,Chloris Kastensmidt,0,United States,Hillsboro,Oregon,97123.0,3,TEC-AC-10002323,2,0,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,0.10528760114183679,0.2857142857142857,0,1
8745,CA-2016-162376,2016-11-22,2016-11-25,2,HD-14785,Harold Dahlen,2,United States,Cambridge,Massachusetts,2138.0,1,OFF-AR-10003056,1,2,Newell 341,0.033382311138513775,0.42857142857142855,0,2
8746,CA-2016-162376,2016-11-22,2016-11-25,2,HD-14785,Harold Dahlen,2,United States,Cambridge,Massachusetts,2138.0,1,OFF-PA-10000300,1,12,Xerox 1936,0.11910014292978024,0.42857142857142855,0,2
8747,CA-2018-128076,2018-02-02,2018-02-07,3,BO-11350,Bill Overfelt,1,United States,San Diego,California,92105.0,3,FUR-FU-10000293,0,9,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,0.42065395379004145,0.7142857142857142,1,0
8748,CA-2018-128076,2018-02-02,2018-02-07,3,BO-11350,Bill Overfelt,1,United States,San Diego,California,92105.0,3,OFF-BI-10003638,1,3,GBC Durable Plastic Covers,0.06108746742041775,0.7142857142857142,1,0
8749,CA-2018-128076,2018-02-02,2018-02-07,3,BO-11350,Bill Overfelt,1,United States,San Diego,California,92105.0,3,TEC-MA-10002109,2,11,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",0.4795153999831848,0.7142857142857142,1,0
8751,US-2016-163825,2016-06-16,2016-06-19,0,LC-16885,Lena Creighton,0,United States,New York City,New York,10009.0,1,TEC-PH-10004922,2,13,RCA Visys Integrated PBX 8-Line Router,0.26731472176736476,0.42857142857142855,0,1
8752,CA-2017-105662,2017-05-05,2017-05-09,3,RB-19465,Rick Bensley,2,United States,Tallahassee,Florida,32303.0,2,OFF-PA-10001001,1,12,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",0.18577668523018903,0.5714285714285714,0,0
8753,CA-2017-105662,2017-05-05,2017-05-09,3,RB-19465,Rick Bensley,2,United States,Tallahassee,Florida,32303.0,2,TEC-PH-10001198,2,13,Avaya 4621SW VoIP phone,0.3543937895609213,0.5714285714285714,0,0
8754,CA-2018-152198,2018-09-09,2018-09-10,0,JD-16015,Joy Daniels,0,United States,Toledo,Ohio,43615.0,1,OFF-LA-10000443,1,10,Avery 501,0.034567387187566315,0.14285714285714285,0,1
8755,CA-2018-152198,2018-09-09,2018-09-10,0,JD-16015,Joy Daniels,0,United States,Toledo,Ohio,43615.0,1,OFF-BI-10003669,1,3,3M Organizer Strips,0.00884002674428381,0.14285714285714285,0,1
8756,CA-2018-152198,2018-09-09,2018-09-10,0,JD-16015,Joy Daniels,0,United States,Toledo,Ohio,43615.0,1,OFF-BI-10001628,1,3,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",0.01163856781958018,0.14285714285714285,0,1
8757,CA-2017-114307,2017-07-22,2017-07-26,3,MF-17665,Maureen Fritzler,1,United States,Columbia,Maryland,21044.0,1,OFF-AP-10002350,1,1,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,0.0745396820312844,0.5714285714285714,0,2
8758,CA-2017-114307,2017-07-22,2017-07-26,3,MF-17665,Maureen Fritzler,1,United States,Columbia,Maryland,21044.0,1,OFF-PA-10004100,1,12,Xerox 216,0.10288541996132489,0.5714285714285714,0,2
8759,CA-2017-114307,2017-07-22,2017-07-26,3,MF-17665,Maureen Fritzler,1,United States,Columbia,Maryland,21044.0,1,FUR-FU-10000794,0,9,"Eldon Stackable Tray, Side-Load, Legal, Smoke",0.05400103293790763,0.5714285714285714,0,2
8760,CA-2017-114307,2017-07-22,2017-07-26,3,MF-17665,Maureen Fritzler,1,United States,Columbia,Maryland,21044.0,1,OFF-BI-10002012,1,3,Wilson Jones Easy Flow II Sheet Lifters,0.009921008275514169,0.5714285714285714,0,2
8762,CA-2017-159891,2017-01-31,2017-02-06,3,BF-11170,Ben Ferrer,2,United States,Atlanta,Georgia,30318.0,2,OFF-EN-10004483,1,7,"#10 White Business Envelopes,4 1/8 x 9 1/2",0.2500590536206876,0.8571428571428571,1,0
8763,CA-2017-112578,2017-12-29,2018-01-02,3,FO-14305,Frank Olsen,0,United States,Sacramento,California,95823.0,3,OFF-ST-10003722,1,14,Project Tote Personal File,0.027196694598695618,0.5714285714285714,0,0
8764,CA-2017-112578,2017-12-29,2018-01-02,3,FO-14305,Frank Olsen,0,United States,Sacramento,California,95823.0,3,OFF-SU-10002557,1,15,Fiskars Spring-Action Scissors,0.055082014469137984,0.5714285714285714,0,0
8765,CA-2016-107083,2016-11-21,2016-11-27,3,BB-11545,Brenda Bowman,1,United States,Fort Worth,Texas,76106.0,0,OFF-AR-10002257,1,2,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",0.009808906487090279,0.8571428571428571,1,2
8766,CA-2016-107083,2016-11-21,2016-11-27,3,BB-11545,Brenda Bowman,1,United States,Fort Worth,Texas,76106.0,0,OFF-BI-10000756,1,3,Storex DuraTech Recycled Plastic Frosted Binders,0.0025062756983340873,0.8571428571428571,1,2
8767,CA-2016-107083,2016-11-21,2016-11-27,3,BB-11545,Brenda Bowman,1,United States,Fort Worth,Texas,76106.0,0,OFF-AP-10004136,1,1,Kensington 6 Outlet SmartSocket Surge Protector,0.048331885351899535,0.8571428571428571,1,2
8768,CA-2016-107083,2016-11-21,2016-11-27,3,BB-11545,Brenda Bowman,1,United States,Fort Worth,Texas,76106.0,0,OFF-BI-10002194,1,3,Cardinal Hold-It CD Pocket,0.015085697813614763,0.8571428571428571,1,2
8769,CA-2016-151722,2016-10-05,2016-10-09,3,IL-15100,Ivan Liston,0,United States,Columbus,Ohio,43229.0,1,TEC-AC-10000892,2,0,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,0.5756346762860678,0.5714285714285714,0,2
8770,CA-2017-151148,2017-09-12,2017-09-13,1,PO-19180,Philisse Overcash,2,United States,Louisville,Colorado,80027.0,3,TEC-PH-10001870,2,13,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,0.2932823003286985,0.14285714285714285,0,1
8771,CA-2017-151148,2017-09-12,2017-09-13,1,PO-19180,Philisse Overcash,2,United States,Louisville,Colorado,80027.0,3,FUR-CH-10002304,0,5,"Global Stack Chair without Arms, Black",0.16553430514907538,0.14285714285714285,0,1
8773,CA-2018-115882,2018-09-14,2018-09-17,0,DB-13555,Dorothy Badders,1,United States,Raleigh,North Carolina,27604.0,2,OFF-PA-10001125,1,12,Xerox 1988,0.14795033890772824,0.42857142857142855,0,1
8774,CA-2016-132276,2016-02-23,2016-02-28,3,LC-16960,Lindsay Castell,2,United States,New York City,New York,10024.0,1,OFF-AP-10000804,1,1,Hoover Portapower Portable Vacuum,0.052920051406677264,0.7142857142857142,1,2
8775,CA-2016-132276,2016-02-23,2016-02-28,3,LC-16960,Lindsay Castell,2,United States,New York City,New York,10024.0,1,OFF-BI-10002982,1,3,Avery Self-Adhesive Photo Pockets for Polaroid Photos,0.020922998082258695,0.7142857142857142,1,2
8776,CA-2017-163636,2017-12-05,2017-12-09,2,MP-18175,Mike Pelletier,2,United States,Chicago,Illinois,60623.0,0,OFF-AR-10001547,1,2,Newell 311,0.0061896201751190085,0.5714285714285714,0,2
8778,CA-2017-102813,2017-07-02,2017-07-03,0,EA-14035,Erin Ashbrook,1,United States,Huntsville,Texas,77340.0,0,OFF-PA-10000520,1,12,Xerox 201,0.08213057456170203,0.14285714285714285,0,1
8779,CA-2018-135377,2018-12-13,2018-12-18,3,BP-11095,Bart Pistole,1,United States,New York City,New York,10024.0,1,FUR-BO-10004015,0,4,"Bush Andora Bookcase, Maple/Graphite Gray Finish",0.5755866326624576,0.7142857142857142,1,2
8780,CA-2016-165813,2016-03-20,2016-03-22,2,BM-11785,Bryan Mills,0,United States,Salem,Oregon,97301.0,3,OFF-ST-10004258,1,14,Portable Personal File Box,0.057772457391311316,0.2857142857142857,0,1
8781,CA-2016-133585,2016-03-01,2016-03-04,0,CM-12715,Craig Molinari,1,United States,Houston,Texas,77070.0,0,OFF-AR-10003696,1,2,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,0.10986775992601283,0.42857142857142855,0,1
8783,CA-2017-116911,2017-09-15,2017-09-20,3,JD-16150,Justin Deggeller,1,United States,Twin Falls,Idaho,83301.0,3,OFF-BI-10001249,1,3,Avery Heavy-Duty EZD View Binder with Locking Rings,0.039980302114319806,0.7142857142857142,1,0
8785,US-2018-129224,2018-03-17,2018-03-23,3,AS-10630,Ann Steele,2,United States,Knoxville,Tennessee,37918.0,2,OFF-LA-10003190,1,10,Avery 474,0.008335568696376309,0.8571428571428571,1,0
8786,CA-2018-145765,2018-05-28,2018-06-02,3,CM-11815,Candace McMahon,1,United States,Phoenix,Arizona,85023.0,3,TEC-PH-10001305,2,13,Panasonic KX TS208W Corded phone,0.39138737974080473,0.7142857142857142,1,0
8787,CA-2018-145765,2018-05-28,2018-06-02,3,CM-11815,Candace McMahon,1,United States,Phoenix,Arizona,85023.0,3,OFF-PA-10001534,1,12,Xerox 230,0.030243461062644885,0.7142857142857142,1,0
8788,CA-2018-145765,2018-05-28,2018-06-02,3,CM-11815,Candace McMahon,1,United States,Phoenix,Arizona,85023.0,3,TEC-AC-10000844,2,0,Logitech Gaming G510s - Keyboard,0.5435415357144288,0.7142857142857142,1,0
8790,CA-2018-126914,2018-06-15,2018-06-19,3,JE-15715,Joe Elijah,0,United States,Monroe,North Carolina,28110.0,2,FUR-BO-10000468,0,4,O'Sullivan 2-Shelf Heavy-Duty Bookcases,0.1547084752955684,0.5714285714285714,0,0
8791,CA-2016-169572,2016-09-06,2016-09-12,3,AG-10525,Andy Gerbode,1,United States,Richmond,Virginia,23223.0,2,OFF-BI-10002799,1,3,"SlimView Poly Binder, 3/8""",0.09243593182609809,0.8571428571428571,1,0
8793,CA-2015-162992,2015-12-19,2015-12-21,0,BP-11095,Bart Pistole,1,United States,Los Angeles,California,90008.0,3,OFF-LA-10001934,1,10,Avery 516,0.028377767012447305,0.2857142857142857,0,1
8794,CA-2015-162992,2015-12-19,2015-12-21,0,BP-11095,Bart Pistole,1,United States,Los Angeles,California,90008.0,3,OFF-FA-10004248,1,8,Advantus T-Pin Paper Clips,0.044252180980330146,0.2857142857142857,0,1
8796,CA-2015-162992,2015-12-19,2015-12-21,0,BP-11095,Bart Pistole,1,United States,Los Angeles,California,90008.0,3,TEC-PH-10002085,2,13,Clarity 53712,0.42183102256849225,0.2857142857142857,0,1
8797,CA-2017-106397,2017-07-07,2017-07-13,3,MJ-17740,Max Jones,0,United States,Orem,Utah,84057.0,3,OFF-PA-10003441,1,12,Xerox 226,0.02505474971273917,0.8571428571428571,1,0
8798,CA-2017-106397,2017-07-07,2017-07-13,3,MJ-17740,Max Jones,0,United States,Orem,Utah,84057.0,3,OFF-AR-10004602,1,2,Boston KS Multi-Size Manual Pencil Sharpener,0.09115476852982508,0.8571428571428571,1,0
8801,CA-2018-148992,2018-11-23,2018-11-27,3,CS-12250,Chris Selesnick,1,United States,Chicago,Illinois,60623.0,0,OFF-PA-10004285,1,12,Xerox 1959,0.020506620010969964,0.5714285714285714,0,2
8802,CA-2017-140935,2017-11-10,2017-11-12,0,AB-10015,Aaron Bergman,0,United States,Oklahoma City,Oklahoma,73120.0,0,TEC-PH-10000562,2,13,Samsung Convoy 3,0.4434746750049045,0.2857142857142857,0,1
8803,CA-2017-140935,2017-11-10,2017-11-12,0,AB-10015,Aaron Bergman,0,United States,Oklahoma City,Oklahoma,73120.0,0,FUR-BO-10003966,0,4,"Sauder Facets Collection Library, Sky Alder Finish",0.6836527567030865,0.2857142857142857,0,1
